Criação das árvores ordenadas:
n_persons	index	time        
524288   	0    	5.374723e-01
524288   	1    	7.221795e-01
524288   	2    	6.431285e-01
524288   	3    	4.988159e-01

Procura de nós nas árvores:
n_persons	index	time        
524288   	0    	5.369352e-01
524288   	1    	5.714455e-01
524288   	2    	5.330411e-01
524288   	3    	6.741883e-01

Maior profundidade das árvores:
n_persons	index	time        	depth
524288   	0    	3.082880e-02	49   
524288   	1    	3.039930e-02	45   
524288   	2    	3.594280e-02	43   
524288   	3    	3.326810e-02	46   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 	lvl41 	lvl42 	lvl43 	lvl44 	lvl45 	lvl46 	lvl47 	lvl48 	lvl49 
524288   	0    	2.545230e-02	1     	2     	4     	8     	16    	32    	62    	121   	235   	439   	769   	1337  	2245  	3576  	5423  	7788  	10550 	13957 	17491 	21039 	24631 	28069 	30874 	33214 	35040 	35932 	35740 	34778 	32689 	29568 	26141 	22584 	18586 	14931 	11420 	8329  	5963  	4167  	2718  	1618  	1011  	542   	302   	163   	94    	50    	20    	9     	7     	3     
524288   	1    	2.645940e-02	1     	2     	4     	8     	16    	32    	64    	127   	251   	480   	896   	1627  	2803  	4629  	7175  	10427 	14288 	18860 	23520 	28678 	33639 	38159 	41422 	42924 	42592 	40640 	36772 	32199 	26894 	21705 	16691 	12527 	8728  	6004  	3878  	2360  	1374  	837   	455   	287   	170   	72    	39    	20    	9     	3     	nan   	nan   	nan   	nan   
524288   	2    	3.051770e-02	1     	2     	4     	8     	16    	32    	64    	126   	243   	469   	885   	1612  	2824  	4769  	7699  	11632 	16694 	22710 	28906 	34850 	40059 	43223 	44606 	44077 	41258 	37426 	32216 	27050 	21903 	17337 	13247 	9891  	6913  	4579  	2960  	1847  	1107  	564   	275   	126   	54    	18    	5     	1     	nan   	nan   	nan   	nan   	nan   	nan   
524288   	3    	2.952360e-02	1     	2     	4     	8     	16    	32    	64    	127   	250   	476   	891   	1610  	2781  	4659  	7376  	11060 	15861 	21315 	27407 	33419 	38379 	42188 	44154 	44146 	42160 	38407 	33868 	28818 	23402 	18541 	13770 	9919  	6974  	4701  	3083  	1960  	1161  	661   	330   	160   	81    	32    	13    	9     	8     	3     	1     	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Abbott                    	22192 Woodbridge (Prince William county)                       	6740 404 344     	474-34-3985            
63      	John Aguilar                   	79936 El Paso (El Paso county)                                 	9591 613 532     	268-64-2983            
64      	John Aguilar                   	91950 National City (San Diego county)                         	8129 600 146     	591-73-1137            
65      	John Aguilar                   	92114 San Diego (San Diego county)                             	6919 418 635     	645-41-1368            
66      	John Aguilar                   	92336 Fontana (San Bernardino county)                          	9286 797 107     	693-29-9821            
67      	John Aguilar                   	92507 Riverside (Riverside county)                             	4541 944 647     	698-73-5800            
68      	John Aguilar                   	95014 Cupertino (Santa Clara county)                           	7899 507 056     	191-07-5170            
69      	John Aguilar                   	98682 Vancouver (Clark county)                                 	2448 427 019     	710-88-5763            
70      	John Aguirre                   	78572 Mission (Hidalgo county)                                 	3848 527 217     	872-80-4994            
71      	John Aguirre                   	91762 Ontario (San Bernardino county)                          	6463 886 219     	313-58-7924            
72      	John Aguirre                   	92336 Fontana (San Bernardino county)                          	1854 256 977     	078-24-1999            
73      	John Ahmed                     	29072 Lexington (Lexington county)                             	8490 409 469     	701-04-5900            
74      	John Ahmed                     	95014 Cupertino (Santa Clara county)                           	9154 297 609     	990-38-4274            
75      	John Alexander                 	10456 Bronx (Bronx county)                                     	7049 307 997     	086-88-8028            
76      	John Alexander                 	11220 Brooklyn (Kings county)                                  	6080 664 345     	147-39-6432            
77      	John Alexander                 	11229 Brooklyn (Kings county)                                  	7598 043 558     	216-59-2107            
78      	John Alexander                 	72401 Jonesboro (Craighead county)                             	3735 136 009     	269-82-6088            
79      	John Alexander                 	75228 Dallas (Dallas county)                                   	8522 671 561     	025-67-2156            
80      	John Alexander                 	77494 Katy (Fort Bend county)                                  	4961 854 245     	721-51-8433            
81      	John Alexander                 	85281 Tempe (Maricopa county)                                  	2382 896 410     	254-95-2193            
82      	John Alexander                 	90706 Bellflower (Los Angeles county)                          	1279 511 802     	622-28-1278            
83      	John Alexander                 	91335 Reseda (Los Angeles county)                              	6679 765 938     	185-56-2779            
84      	John Alexander                 	91744 La Puente (Los Angeles county)                           	1725 671 134     	221-94-7065            
85      	John Alexander                 	92404 San Bernardino (San Bernardino county)                   	9710 720 848     	291-35-2525            
86      	John Alexander                 	92704 Santa Ana (Orange county)                                	6568 424 021     	505-44-3233            
87      	John Alexander                 	95127 San Jose (Santa Clara county)                            	5608 559 723     	988-44-1838            
88      	John Alfaro                    	11229 Brooklyn (Kings county)                                  	8777 162 934     	891-14-0268            
89      	John Alfaro                    	11236 Brooklyn (Kings county)                                  	9262 008 054     	538-74-3640            
90      	John Alfaro                    	43130 Lancaster (Fairfield county)                             	3947 376 143     	939-86-2230            
91      	John Alfaro                    	75067 Lewisville (Denton county)                               	2791 010 731     	458-23-2157            
92      	John Alfaro                    	90019 Los Angeles (Los Angeles county)                         	9688 681 417     	076-08-6815            
93      	John Alfaro                    	92627 Costa Mesa (Orange county)                               	1978 481 046     	773-91-7709            
94      	John Ali                       	30127 Powder Springs (Cobb county)                             	4813 850 860     	652-21-2925            
95      	John Ali                       	37075 Hendersonville (Sumner county)                           	5980 653 075     	859-57-9770            
96      	John Ali                       	60402 Berwyn (Cook county)                                     	7310 790 645     	633-58-4815            
97      	John Ali                       	92503 Riverside (Riverside county)                             	9359 822 197     	953-75-1303            
98      	John Allen                     	10314 Staten Island (Richmond county)                          	5677 198 480     	341-71-7469            
99      	John Allen                     	11206 Brooklyn (Kings county)                                  	4010 260 534     	714-88-4052            
100     	John Allen                     	11214 Brooklyn (Kings county)                                  	8615 950 375     	100-39-4364            
101     	John Allen                     	11219 Brooklyn (Kings county)                                  	5531 900 317     	624-67-5660            
102     	John Allen                     	11233 Brooklyn (Kings county)                                  	8585 722 694     	450-11-8050            
103     	John Allen                     	11432 Jamaica (Queens county)                                  	3563 937 707     	829-91-1305            
104     	John Allen                     	20011 Washington (District Of Columbia county)                 	6968 185 638     	503-70-4108            
105     	John Allen                     	2301 Brockton (Plymouth county)                                	2967 692 105     	673-80-4188            
106     	John Allen                     	28215 Charlotte (Mecklenburg county)                           	4971 259 176     	248-80-7339            
107     	John Allen                     	32765 Oviedo (Seminole county)                                 	2968 188 266     	271-41-8968            
108     	John Allen                     	33463 Lake Worth (Palm Beach county)                           	7885 557 829     	147-90-0666            
109     	John Allen                     	44060 Mentor (Lake county)                                     	4694 586 054     	537-93-2618            
110     	John Allen                     	60073 Round Lake (Lake county)                                 	3895 866 056     	632-73-9413            
111     	John Allen                     	60608 Chicago (Cook county)                                    	2559 733 943     	593-14-4687            
112     	John Allen                     	60647 Chicago (Cook county)                                    	4743 022 358     	527-07-9249            
113     	John Allen                     	612 Arecibo (Arecibo county)                                   	8307 584 689     	296-69-4788            
114     	John Allen                     	66061 Olathe (Johnson county)                                  	8400 828 419     	866-32-1760            
115     	John Allen                     	76028 Burleson (Johnson county)                                	4120 946 810     	880-60-8506            
116     	John Allen                     	77084 Houston (Harris county)                                  	2062 202 125     	422-26-7212            
117     	John Allen                     	77379 Spring (Harris county)                                   	3232 175 519     	157-22-3412            
118     	John Allen                     	78501 Mcallen (Hidalgo county)                                 	8035 104 717     	376-39-3978            
119     	John Allen                     	78577 Pharr (Hidalgo county)                                   	7054 314 487     	199-93-4894            
120     	John Allen                     	78660 Pflugerville (Travis county)                             	7681 740 623     	926-42-8885            
121     	John Allen                     	78666 San Marcos (Hays county)                                 	1003 686 144     	501-92-2443            
122     	John Allen                     	78753 Austin (Travis county)                                   	3097 357 105     	631-58-4262            
123     	John Allen                     	85308 Glendale (Maricopa county)                               	9346 484 497     	980-72-9817            
124     	John Allen                     	89108 Las Vegas (Clark county)                                 	5205 009 923     	493-68-8365            
125     	John Allen                     	90044 Los Angeles (Los Angeles county)                         	6415 193 622     	672-59-2407            
126     	John Allen                     	90631 La Habra (Orange county)                                 	4428 135 387     	343-67-6078            
127     	John Allen                     	90650 Norwalk (Los Angeles county)                             	4686 766 347     	125-69-1699            
128     	John Allen                     	90706 Bellflower (Los Angeles county)                          	8873 516 385     	944-12-1370            
129     	John Allen                     	91342 Sylmar (Los Angeles county)                              	6433 817 068     	568-63-9927            
130     	John Allen                     	92201 Indio (Riverside county)                                 	6916 851 859     	403-11-1620            
131     	John Allen                     	92376 Rialto (San Bernardino county)                           	7753 336 542     	954-86-6037            
132     	John Allen                     	92570 Perris (Riverside county)                                	2820 166 136     	127-77-5586            
133     	John Allen                     	93307 Bakersfield (Kern county)                                	3658 179 202     	836-37-4498            
134     	John Allen                     	95747 Roseville (Placer county)                                	4868 668 161     	001-63-4351            
135     	John Allison                   	6010 Bristol (Hartford county)                                 	4371 139 950     	509-75-0937            
136     	John Allison                   	93905 Salinas (Monterey county)                                	3205 436 695     	153-97-0635            
137     	John Alvarado                  	10025 New York City (New York county)                          	7977 260 007     	416-33-8781            
138     	John Alvarado                  	10453 Bronx (Bronx county)                                     	6052 004 255     	303-94-4254            
139     	John Alvarado                  	11206 Brooklyn (Kings county)                                  	1412 176 197     	229-38-9089            
140     	John Alvarado                  	11218 Brooklyn (Kings county)                                  	8084 773 028     	452-75-4657            
141     	John Alvarado                  	11368 Corona (Queens county)                                   	4037 014 621     	892-96-8492            
142     	John Alvarado                  	30101 Acworth (Cobb county)                                    	3361 816 524     	327-83-8987            
143     	John Alvarado                  	92404 San Bernardino (San Bernardino county)                   	7055 837 900     	938-82-3580            
144     	John Alvarado                  	95687 Vacaville (Solano county)                                	5490 165 489     	808-69-6776            
145     	John Alvarez                   	11209 Brooklyn (Kings county)                                  	8094 385 189     	553-15-3648            
146     	John Alvarez                   	19111 Philadelphia (Philadelphia county)                       	5117 376 364     	063-50-6563            
147     	John Alvarez                   	32808 Orlando (Orange county)                                  	6244 961 572     	061-76-8476            
148     	John Alvarez                   	33023 Hollywood (Broward county)                               	9189 274 537     	532-22-7757            
149     	John Alvarez                   	33458 Jupiter (Palm Beach county)                              	1643 837 876     	683-82-3528            
150     	John Alvarez                   	60641 Chicago (Cook county)                                    	2430 245 632     	755-50-5339            
151     	John Alvarez                   	75035 Frisco (Collin county)                                   	3473 930 706     	087-16-9874            
152     	John Alvarez                   	77095 Houston (Harris county)                                  	2115 160 354     	024-21-0635            
153     	John Alvarez                   	77379 Spring (Harris county)                                   	7236 807 272     	473-93-1234            
154     	John Alvarez                   	90003 Los Angeles (Los Angeles county)                         	2755 711 494     	501-98-9581            
155     	John Alvarez                   	90650 Norwalk (Los Angeles county)                             	4663 021 202     	064-26-8208            
156     	John Alvarez                   	92562 Murrieta (Riverside county)                              	3235 126 802     	659-70-8529            
157     	John Alvarez                   	92780 Tustin (Orange county)                                   	7073 013 622     	606-19-7779            
158     	John Alvarez                   	97006 Beaverton (Washington county)                            	2917 174 767     	519-72-4880            
159     	John Andersen                  	2360 Plymouth (Plymouth county)                                	4481 332 910     	832-67-5570            
160     	John Andersen                  	78753 Austin (Travis county)                                   	7888 724 812     	438-26-0112            
161     	John Andersen                  	92021 El Cajon (San Diego county)                              	5219 773 447     	090-57-8706            
162     	John Anderson                  	10456 Bronx (Bronx county)                                     	5158 285 978     	702-45-5151            
163     	John Anderson                  	10468 Bronx (Bronx county)                                     	9830 273 116     	674-86-2143            
164     	John Anderson                  	10977 Spring Valley (Rockland county)                          	1334 686 623     	683-30-8120            
165     	John Anderson                  	10977 Spring Valley (Rockland county)                          	3126 802 427     	494-72-2529            
166     	John Anderson                  	11203 Brooklyn (Kings county)                                  	1692 218 024     	638-92-2897            
167     	John Anderson                  	11204 Brooklyn (Kings county)                                  	1760 981 007     	923-26-2175            
168     	John Anderson                  	11204 Brooklyn (Kings county)                                  	7168 397 659     	429-86-7707            
169     	John Anderson                  	11220 Brooklyn (Kings county)                                  	6162 527 280     	455-88-7893            
170     	John Anderson                  	11223 Brooklyn (Kings county)                                  	4098 639 332     	291-52-6383            
171     	John Anderson                  	11368 Corona (Queens county)                                   	7055 197 947     	275-75-4726            
172     	John Anderson                  	11368 Corona (Queens county)                                   	7991 867 897     	265-23-3561            
173     	John Anderson                  	11373 Elmhurst (Queens county)                                 	8979 002 065     	382-62-0268            
174     	John Anderson                  	11434 Jamaica (Queens county)                                  	1593 202 741     	304-83-6380            
175     	John Anderson                  	19143 Philadelphia (Philadelphia county)                       	5529 556 731     	024-20-7645            
176     	John Anderson                  	20002 Washington (District Of Columbia county)                 	7184 072 327     	121-38-7421            
177     	John Anderson                  	20011 Washington (District Of Columbia county)                 	8989 027 523     	268-51-6351            
178     	John Anderson                  	22192 Woodbridge (Prince William county)                       	2025 608 226     	056-43-4439            
179     	John Anderson                  	23452 Virginia Beach (Virginia Beach City county)              	3908 401 860     	580-43-0386            
180     	John Anderson                  	29445 Goose Creek (Berkeley county)                            	4015 312 588     	452-42-2466            
181     	John Anderson                  	30024 Suwanee (Gwinnett county)                                	5403 586 178     	480-57-7913            
182     	John Anderson                  	30040 Cumming (Forsyth county)                                 	2775 354 323     	330-41-8164            
183     	John Anderson                  	30127 Powder Springs (Cobb county)                             	8429 542 846     	734-28-1598            
184     	John Anderson                  	30188 Woodstock (Cherokee county)                              	4764 191 162     	329-04-2303            
185     	John Anderson                  	33157 Miami (Miami-Dade county)                                	4458 535 817     	548-16-0569            
186     	John Anderson                  	34953 Port St. Lucie (St. Lucie county)                        	7235 392 322     	523-08-0257            
187     	John Anderson                  	37075 Hendersonville (Sumner county)                           	3074 441 485     	258-19-7175            
188     	John Anderson                  	37129 Murfreesboro (Rutherford county)                         	5954 934 676     	136-83-4612            
189     	John Anderson                  	42101 Bowling Green (Warren county)                            	1918 765 380     	211-86-3522            
190     	John Anderson                  	60608 Chicago (Cook county)                                    	6727 842 029     	487-66-3266            
191     	John Anderson                  	60614 Chicago (Cook county)                                    	1394 740 377     	304-61-2830            
192     	John Anderson                  	60625 Chicago (Cook county)                                    	3039 609 464     	122-99-1757            
193     	John Anderson                  	7305 Jersey City (Hudson county)                               	6844 026 966     	467-50-8210            
194     	John Anderson                  	75034 Frisco (Collin county)                                   	4134 044 433     	070-59-0069            
195     	John Anderson                  	75217 Dallas (Dallas county)                                   	6809 634 814     	235-89-4188            
196     	John Anderson                  	76028 Burleson (Johnson county)                                	1043 515 485     	836-19-9314            
197     	John Anderson                  	77429 Cypress (Harris county)                                  	8033 865 929     	670-59-4190            
198     	John Anderson                  	77449 Katy (Harris county)                                     	2172 921 645     	169-95-0807            
199     	John Anderson                  	77479 Sugar Land (Fort Bend county)                            	9248 092 882     	609-97-9901            
200     	John Anderson                  	78666 San Marcos (Hays county)                                 	7013 396 542     	019-07-4445            
201     	John Anderson                  	87114 Albuquerque (Bernalillo county)                          	2796 539 989     	517-59-3551            
202     	John Anderson                  	8753 Toms River (Ocean county)                                 	1021 555 402     	380-31-9117            
203     	John Anderson                  	89115 Las Vegas (Clark county)                                 	4292 006 614     	200-62-9893            
204     	John Anderson                  	89115 Las Vegas (Clark county)                                 	5150 603 054     	888-13-3884            
205     	John Anderson                  	90001 Los Angeles (Los Angeles county)                         	1992 608 320     	681-10-6893            
206     	John Anderson                  	90006 Los Angeles (Los Angeles county)                         	5963 662 770     	648-44-5644            
207     	John Anderson                  	90042 Los Angeles (Los Angeles county)                         	2991 480 940     	396-05-1212            
208     	John Anderson                  	91950 National City (San Diego county)                         	3430 491 917     	212-12-3164            
209     	John Anderson                  	92020 El Cajon (San Diego county)                              	1471 340 541     	410-33-5850            
210     	John Anderson                  	92105 San Diego (San Diego county)                             	8115 009 814     	513-91-4034            
211     	John Anderson                  	92404 San Bernardino (San Bernardino county)                   	3083 773 488     	317-31-9474            
212     	John Anderson                  	92503 Riverside (Riverside county)                             	9589 080 542     	804-16-5528            
213     	John Anderson                  	92592 Temecula (Riverside county)                              	3794 681 811     	393-60-7609            
214     	John Anderson                  	926 San Juan (San Juan county)                                 	1560 022 385     	122-17-1652            
215     	John Anderson                  	92630 Lake Forest (Orange county)                              	8250 898 154     	301-74-3549            
216     	John Anderson                  	92804 Anaheim (Orange county)                                  	7380 536 701     	425-71-2037            
217     	John Anderson                  	93033 Oxnard (Ventura county)                                  	9318 468 761     	855-99-5388            
218     	John Anderson                  	94112 San Francisco (San Francisco county)                     	1463 251 763     	116-35-8170            
219     	John Anderson                  	94513 Brentwood (Contra Costa county)                          	3961 530 485     	284-19-2836            
220     	John Anderson                  	94587 Union City (Alameda county)                              	1377 034 764     	127-63-5247            
221     	John Anderson                  	94587 Union City (Alameda county)                              	7832 875 548     	248-19-7412            
222     	John Anderson                  	95823 Sacramento (Sacramento county)                           	9193 623 290     	623-46-6257            
223     	John Anderson                  	96706 Ewa Beach (Honolulu county)                              	1467 563 131     	967-56-1803            
224     	John Anderson                  	97701 Bend (Deschutes county)                                  	8886 879 463     	376-90-2843            
225     	John Andrade                   	11211 Brooklyn (Kings county)                                  	8441 006 508     	952-21-4607            
226     	John Andrade                   	11219 Brooklyn (Kings county)                                  	3740 613 964     	291-73-5993            
227     	John Andrade                   	11233 Brooklyn (Kings county)                                  	8977 832 105     	167-72-4117            
228     	John Andrade                   	22407 Fredericksburg (Spotsylvania county)                     	4951 678 490     	899-36-4876            
229     	John Andrade                   	23322 Chesapeake (Chesapeake City county)                      	2251 888 329     	313-63-5766            
230     	John Andrade                   	30331 Atlanta (Fulton county)                                  	9019 909 424     	811-26-8462            
231     	John Andrade                   	77095 Houston (Harris county)                                  	2344 150 622     	651-54-3576            
232     	John Andrade                   	85281 Tempe (Maricopa county)                                  	4274 829 464     	826-29-4378            
233     	John Andrade                   	91744 La Puente (Los Angeles county)                           	8132 524 223     	147-40-2948            
234     	John Andrade                   	92057 Oceanside (San Diego county)                             	1232 333 529     	135-02-1701            
235     	John Andrade                   	92407 San Bernardino (San Bernardino county)                   	7647 617 263     	013-33-6223            
236     	John Andrews                   	11215 Brooklyn (Kings county)                                  	9189 729 348     	561-09-1068            
237     	John Andrews                   	11226 Brooklyn (Kings county)                                  	9061 636 177     	893-08-7630            
238     	John Andrews                   	11435 Jamaica (Queens county)                                  	4918 433 803     	500-57-3561            
239     	John Andrews                   	30058 Lithonia (Dekalb county)                                 	6978 347 679     	049-14-0403            
240     	John Andrews                   	33311 Fort Lauderdale (Broward county)                         	8277 748 084     	897-52-1356            
241     	John Andrews                   	60016 Des Plaines (Cook county)                                	6236 653 353     	466-99-7978            
242     	John Andrews                   	66062 Olathe (Johnson county)                                  	8656 005 878     	483-24-1498            
243     	John Andrews                   	77459 Missouri City (Fort Bend county)                         	6149 750 845     	001-42-6828            
244     	John Andrews                   	78249 San Antonio (Bexar county)                               	5855 504 283     	163-04-1958            
